,Query,Target,Stance,data_type
853,"[CLS] hillary has sacrificed more ambassadors, told more lies, hid and destroyed more evidence... the beat goes on,,, @mcsadie #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
854,[CLS] @thehill : women deserve a better candidate for the high honor if first woman president: we all do! #whyi'mnotvotingforhillary #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
855,[CLS] a circus act such as donald trump is short term entertainment. soon to be canceled. #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
856,"[CLS] @churstauthor thanks for the follow charles, may god bless you and your family !  #freeallfour #semst [SEP] hillary clinton [SEP]",hillary clinton,2,testA
857,[CLS] @alison_rambles @rickcanton @resisttyranny @rotnscoundrel @leahr77 @leahrboss @redstatejake  because i have grand children!  #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
858,"[CLS] if it weren't for her marriage, hillary would unknown. thanks a lot, bill.  rt @mangylover #hillaryclinton #wedonttrustyouhillary #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
859,[CLS] @tajmagruder  facetious much? had me going there. #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
860,[CLS] @realdonaldtrump has my vote! the truth will set you free and we need transparency in washington now more than ever! #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
861,[CLS] .@hillaryclinton is a liar & corrupt.  period. end of story.  #criminal #liar #hillaryforprison #uppers #tcot #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
862,[CLS] republicans in the white house will make america great again! #trump #educateyourself #boycottlibralmedia #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
863,"[CLS] @andreatantaros clinton privilege transcends white privilege, rock star privilege, nfl privilege & intergalactic alien privilege. #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
864,[CLS] hillary has learned the blame game well from obama - she blames gop for everything! #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
865,[CLS] when i get married to my partner i want @hillaryclinton to be my maid of honor!  #govote #girlpower #lovewins #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
866,"[CLS] hey!!! if anyone wants to help with the hillary camp at charlotte pride, let me know!!! #nc #pride #lgbt #semst [SEP] hillary clinton [SEP]",hillary clinton,1,testA
867,[CLS] are we so desperate in this country to seriously consider a 60+ woman as president? #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
868,[CLS] @joerowe409 @scotsfyre hillaey clinton can't help but lie...it's who she really is. #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
869,"[CLS] hillary ""we came, we saw, he [gaddaffi] died"" psychopath clinton. #hillaryoncnn #nothanks #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
870,[CLS] it bugs me when some people seek to invalidate centrist democrats. i prefer a bigger tent. #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
871,[CLS] join the hillary team now and come to the jefferson county phone bank tomorrow from 6-8 at bliss studio in fairfield! #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
872,"[CLS] mining is where all the money is but our ""leader"" says otherwise #arrestobama #rednationrising #operationbendover #nosanctuary #semst [SEP] hillary clinton [SEP]",hillary clinton,2,testA
873,[CLS] i wish #oliviapope could run @hillaryclinton 's campaign... #scandal #livisreal #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
874,"[CLS] liberal's, why are you so intolerant?!? why were your parents so intolerant? and their parents? #uniteblue #semst [SEP] hillary clinton [SEP]",hillary clinton,2,testA
875,[CLS] @cnn one would hope everyone would be fired up over such a blatant lie #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
876,[CLS] hillary gave her first big interview. did she talk about the issues? did she rally the left? nope. total dud. #bernie2016 #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
877,"[CLS] #clintonemails are just a prelude of what her presidency could be if elected, a myrad of scandals @gop @floridagop @marcorubio #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
878,[CLS] @cnn and cnn proved they are not a legitimate news organization by not calling her out about all her lies. #journalismisdead #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
879,[CLS] we stand with the great #baltimore mayor! fire all the crooks in uniform! @mayorsrb #freddiegray #hannity @donlemon #bluewall #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
880,[CLS] hrc is delusional in addition to being a pathological liar.  1%er to the extreme.  #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
881,[CLS] this is the 3rd time in u.s. that republicans has a vacuum of presidential leadership. #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
882,[CLS] 'hilary is not electable' then you stand no chance @realdonaldtrump #carnivalbarker #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
883,"[CLS] if hillary clinton is elected president in 2016, this nation will surely experience unprecedented destruction. #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
884,"[CLS] @hillaryclinton : ""change religious beliefs"" to accommodate the violence of abortion?! #whyi'mnotvotingforhillary #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
885,[CLS] voting republican in 2016 gets you so much more than a free cellphone! #election2016 #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
886,[CLS] @hillaryclinton had a legal obligation to prevent the destruction (preserve) gov't & related documents (email). she didn't. #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
887,"[CLS] @3_card_monty : i believe the title would be ""first lord"". let that sink in!! #pjnet #semst [SEP] hillary clinton [SEP]",hillary clinton,2,testA
888,[CLS] @independent maybe it's his last name? or maybe he's a bonafide racist with a militia membership. lol. #tattoos #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
889,"[CLS] you know, when you talk bad about hillary, in a sense, you're talking bad about me. #semst [SEP] hillary clinton [SEP]",hillary clinton,1,testA
890,"[CLS] i will give the jewish state all the support to vanquish hamas & if that means killing 200,000 gazans, than so be it. - #semst [SEP] hillary clinton [SEP]",hillary clinton,2,testA
891,[CLS] why did you lie about the #benghazi subpoena? @hillaryclinton  no wonder no one trusts you.  #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
892,"[CLS] @joanofargghh i won't use the c-word, so i'll just say that everything clinton does is a ""cunning stunt"". #hillaryoncnn #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
893,[CLS] controlling #illegalimmigration is now racist according to @chriscuomo #newdaycnn  let's bash #trump all day again #morningjoe #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
894,[CLS] vow today to fight the #firstfamilyofcorruption .@billclinton  .@hillaryclinton & keep her out of office #independents #tcot #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
895,[CLS] during clintonno.1 prez stint all we heard was 'right wing conspiracy' -it's starting again #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
896,[CLS] jeb bush says americans should work longer hours. i'll do just that... to elect hillary clinton! #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
897,[CLS] @ac360 asked @realdonaldtrump the tough questions.  too bad @cnn didn't ask @hillaryclinton the tough questions.  #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
898,[CLS] @hillaryclinton : women deserve a better candidate for the high honor of first woman president. we all do! #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
899,[CLS] @hillarynews #gokatie ted you're not going to be president! #hillaryalltheway #gaymarriageislegal #lgbt #glaad #pflag  #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
900,"[CLS] i stand with @hillaryclinton i know she is for women, poor,children, middle class and gun control. #semst [SEP] hillary clinton [SEP]",hillary clinton,1,testA
901,"[CLS] @noahcrothman ""everything i did was permitted."" -hrc. ""if god is dead, all things are permitted"" -dostoyevsky.  #tcot #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
902,[CLS] #epicliberalfail hilary lied about banghazi and is caught on audio biahahaha #p2 #uniteblue #libcrib #libtards #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
903,[CLS] enjoyed @jamiaw article on feminism + @hillaryclinton.we are building campaign that engages ppl through an intersectional lens #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
904,[CLS] gw bush gives $100k speech to wounded vets...then sells uranium to russia. oh wait. #semst [SEP] hillary clinton [SEP],hillary clinton,2,testA
905,[CLS] @_holly_renee i want to fav this tweet....cause it's hilarious. but i give no support to #hillaryclinton #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
906,[CLS] gop busted trey gowdy proved their #benghazi hearings are politically motivated when he leaked documents to the press  #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
907,"[CLS] @chairmnoomowmow @drmartyfox i'm on team ""anyone other than hillary #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
908,[CLS] @hillaryclinton are those women #billclinton's next targets for assault? #monicalewinsky #waronwomen #hillaryclinton #tlot #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
909,[CLS] trey gowdy proved their #benghazi hearings are politically motivated when he leaked documents to the press   #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
910,[CLS] you can't bitch at me for donating to dems.  only way to get business done with them is to grease the skids #bribe #paytoplay #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
911,[CLS] people should and do trust me.  -woman who also denied getting a subpoena trey gowdy served her before she deleted emails #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
912,[CLS] @iaaronmitch right now i think we're all sending special thanks to donald trump. #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
913,[CLS] @peddoc63 @steph93065 @chrishollymusic she's needs an orange pantsuit! permanently! #hillaryforprison #wakeupamerica #pjnet #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
914,[CLS] hey @hillaryclinton when you lied about the lack of a subpoena...you really thought you wouldn't get caught? #liar #corruptocrat #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
915,"[CLS] @hillaryclinton lies just for the fun of it, its crazy!!!!! #nohillary #whyimnotvotingforhillary #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
916,[CLS] @murphymike @blakehounshell @scottfconroy let's see jebs emails from 2000 when he helped his idiot brother steal the presidency #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
917,[CLS] i blocked 2 liberals today!..a very good thursday! #godblesstheusa #hardcoreamericanconservative #2a #nra #articlev  #nomorebushes #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
918,[CLS] @rhhhhh380 what we need to do is support all republicans and criticize the opposition. #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
919,[CLS] @jessicaandsandr i have 2 words for u  #benghazi  #whitewater. she's morally questionable. we as women should demand better #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
920,[CLS] @westxgal @irisflower33: this money will buy the anti-american libs including #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
921,[CLS] @hillaryclinton hillary is a directioner! this is awesome! :-) they need to sing at your inauguration! #semst [SEP] hillary clinton [SEP],hillary clinton,1,testA
922,[CLS] ok now latino are deciding who is going to be president of the us #jeb2016 #donaldtrump #sanders2016 # #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
923,[CLS] only @thedemocrats want #crimigrants running amok in u.s. cities.   #cancerisprogressive #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
924,"[CLS] @leahr77 @hillaryclinton the unethical lying granny strikes again.  no charisma, no character, no accomplishments, no warmth #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
925,[CLS] hey hillary clinton...how's things working out on #servergate? bury enough evidence yet?    #tcot #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
926,"[CLS] didn't take long for clinton lackey @paulbegala to play the ""crazy"" card. so predictable #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
927,[CLS] i dont understand the people that bash donald trump but take hillary clinton seriously #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
928,[CLS] did you hear the answer hillary gave to a reporter when they asked a question?!?   neither have i.  #semst [SEP] hillary clinton [SEP],hillary clinton,0,testA
929,"[CLS] hillarity claims no subpoenas, get put in her place with photographic evidence... so trustworthy... #whatilearnedtoday #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
930,"[CLS] hillary has flipped yet again, and is now pro-sanctuary cities. #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
931,"[CLS] hillary says people should and do trust her, phew wee i am glad she finally got that issue behind her. #semst [SEP] hillary clinton [SEP]",hillary clinton,0,testA
